1713010938,80,75,85,80,70,85
1713010939,87,95,95,83,73,85
1713010940,86,85,95,89,63,59
1713010941,75,65,85,76,78,85
1713010942,60,65,85,77,68,65
1713010943,68,75,65,82,78,85
1713010944,92,75,95,78,80,85
1713010945,78,95,85,82,70,85
1713010946,90,65,95,84,75,75
1713010947,87,75,65,73,80,85
1713010948,75,85,95,84,73,85
1713010949,83,75,95,83,71,85
1713010950,70,85,85,83,79,85
1713010951,0,59,0,0,0,0
1713010952,85,95,85,88,67,70
1713010953,92,85,95,87,92,65
1713011001,82,75,85,86,78,85
1713011002,90,85,95,93,94,75
1713011003,90,95,95,92,87,85
1713011004,93,75,85,72,78,85
1713011005,90,85,95,82,82,85
1713011006,91,95,85,89,94,95
1713011007,78,85,85,69,68,75
1713011008,86,85,95,91,92,85
1713011009,86,85,95,95,90,65
1713011010,87,85,95,82,81,80
1713011011,90,85,95,85,92,85
1713011013,95,85,95,89,96,85
1713011014,77,85,95,85,82,75
1713011015,74,85,75,76,70,85
1713011016,93,75,85,87,80,85
1713011017,84,85,95,88,80,85
1713011018,85,75,75,74,65,65
1713011019,90,95,85,93,90,65
1713011020,90,85,75,89,88,85
1713011021,81,95,75,76,73,85
1713011022,99,95,95,89,95,95
1713011023,85,85,85,93,82,85
1713011024,90,85,85,80,70,75
1713011025,90,75,85,79,65,95
1713011026,84,85,75,71,51,75
1713011027,60,75,85,68,65,70
1713011028,60,75,75,79,71,75
1713011029,85,75,95,78,85,85
1713011030,66,85,95,81,78,75
1713011031,74,85,95,87,80,95
1713011032,75,95,85,87,93,65
1713011033,80,75,95,85,91,75
1713011034,69,95,95,85,74,65
1713011035,77,75,75,78,85,85
1713011036,70,85,75,75,73,75
1713011037,68,75,75,84,69,70
1713011038,74,75,75,79,67,65
1713011039,91,75,95,80,62,85
1713011040,79,95,85,77,70,85
1713011041,43,75,65,50,57,65
1713011042,80,85,75,84,74,75
1713011043,85,85,95,81,92,85
1713011044,81,75,75,86,71,65
1713011045,89,85,75,78,93,85
1713011047,82,75,75,76,70,85
1713011048,83,75,65,77,70,65
1713011049,87,85,65,78,85,75
1713011050,73,85,75,82,92,85
1713011051,87,75,85,85,80,85
1713011052,82,85,95,71,64,85
1713011053,67,95,75,84,91,95
1713011101,92,95,95,87,83,85
1713011102,77,85,95,89,93,85
1713011103,74,75,85,83,79,65
1713011104,73,85,85,76,88,65
1713011106,95,95,95,90,86,85
1713011107,69,75,95,84,90,65
1713011108,82,85,95,93,90,85
1713011109,72,75,95,84,73,85
1713011110,84,75,95,93,90,95
1713011111,91,85,95,90,90,95
1713011112,68,95,85,81,90,95
1713011113,66,75,75,89,78,85
1713011114,86,85,95,86,96,95
1713011115,86,85,95,83,73,85
1713011116,69,95,95,87,74,85
1713011118,72,95,85,89,94,85
1713011119,79,75,85,68,81,85
1713011120,68,85,85,85,79,85
1713011121,73,85,75,82,78,85
1713011123,76,75,65,78,70,80
1713011124,73,65,85,78,78,85
1713011125,78,65,75,80,66,65
1713011126,69,95,95,80,90,75
1713011127,87,95,75,84,65,65
1713011128,67,85,85,82,78,85
1713011129,79,95,85,83,90,95
1713011130,77,75,95,85,74,85
1713011131,69,95,75,90,92,95
1713011132,83,75,65,76,75,85
1713011133,81,75,75,86,93,95
1713011134,87,85,75,92,90,85
1713011135,65,75,85,79,67,65
1713011136,70,85,85,78,75,80
1713011137,69,75,65,73,70,65
1713011138,81,85,95,90,91,85
1713011139,62,75,85,73,78,85
1713011140,76,95,75,83,73,85
1713011141,67,95,95,83,78,85
1713011143,67,85,95,85,91,95
1713011144,71,75,65,82,80,85
1713011145,50,75,85,75,80,75
1713011146,71,85,85,81,89,85
1713011147,64,85,85,87,74,75
1713011148,80,85,75,80,67,65
1713011149,90,85,85,89,69,75
1713011150,73,85,75,72,78,85
1713011151,91,95,95,87,88,85
1713011152,68,65,85,84,70,75
1713011153,64,65,85,86,85,95
1713011201,87,95,95,86,78,85
1713011202,83,95,95,85,95,95
1713011203,97,95,95,92,95,95
1713011204,94,95,95,89,88,95
1713011205,84,95,95,91,93,95
1713011206,81,95,95,87,68,85
1713011207,75,95,95,92,81,75
1713011208,73,85,95,87,72,85
1713011209,85,95,85,82,75,75
1713011210,80,95,95,91,89,75
1713011211,88,85,85,86,91,90
1713011212,61,75,85,67,57,85
1713011213,84,95,75,92,88,75
1713011214,66,75,85,82,78,85
1713011215,71,95,85,90,80,85
1713011216,61,85,95,80,89,85
1713011217,80,95,85,81,96,95
1713011218,76,65,85,83,75,85
1713011219,47,85,75,81,78,75
1713011220,79,85,85,87,75,85
1713011221,47,85,85,81,91,75
1713011222,89,75,95,88,70,85
1713011223,67,75,85,86,88,65
1713011224,75,95,85,79,70,85
1713011225,61,85,95,70,81,75
1713011226,32,75,75,48,64,65
1713011227,60,65,85,78,68,75
1713011228,92,85,75,76,68,75
1713011229,82,75,75,82,73,85
1713011230,69,95,75,69,64,70
1713011231,72,85,85,77,80,65
1713011232,63,65,75,83,71,75
1713011233,61,65,95,78,78,75
1713011234,62,65,85,83,74,65
1713011235,72,75,75,71,69,75
1713011236,74,85,85,85,73,85
1713011237,82,65,85,87,75,85
1713011238,64,75,95,77,74,85
1713011239,78,95,75,89,95,95
1713011240,79,85,85,86,91,85
1713011241,78,75,75,82,84,95
1713011242,69,85,85,76,92,85
1713011243,77,75,85,85,83,85
1713011244,64,85,75,78,83,85
1713011245,74,75,95,70,76,75
1713011246,62,75,85,80,71,75
1713011247,86,85,85,83,95,75
1713011248,72,65,75,93,68,85
1713011250,68,65,85,79,64,75
1713011251,80,95,85,77,78,85
1713011252,73,85,65,76,94,85
1713011253,68,75,75,83,90,85
1713011301,80,95,85,84,84,85
1713011302,77,95,95,89,92,95
1713011303,94,95,85,92,93,95
1713011304,82,95,75,83,90,95
1713011305,70,95,85,86,79,85
1713011306,78,85,75,80,85,85
1713011307,96,95,95,89,75,85
1713011308,94,85,65,76,89,95
1713011309,87,95,75,85,93,85
1713011310,82,85,85,82,75,75
1713011311,92,75,95,90,88,85
1713011312,76,75,85,87,80,85
1713011313,84,75,75,70,40,59
1713011314,60,85,75,69,65,70
1713011315,60,85,85,81,75,75
1713011316,71,75,85,77,75,85
1713011317,76,75,75,82,65,75
1713011319,73,75,85,77,69,75
1713011320,74,95,65,85,82,75
1713011321,60,85,85,73,68,85
1713011322,78,65,85,84,86,95
1713011323,85,95,85,89,94,95
1713011324,67,75,85,72,57,75
1713011325,87,95,95,89,76,85
1713011326,67,65,85,66,78,75
1713011327,71,95,85,82,98,95
1713011328,87,95,85,86,70,85
1713011329,82,95,65,86,96,95
1713011330,73,75,75,78,61,75
1713011331,60,95,85,81,90,95
1713011332,84,75,85,78,78,85
1713011333,71,85,65,68,68,75
1713011334,63,75,65,65,81,75
1713011335,60,75,95,85,82,85
1713011336,76,75,85,82,75,85
1713011337,51,75,65,61,68,85
1713011338,49,65,75,88,89,65
1713011339,90,95,85,90,74,95
1713011341,61,75,95,62,78,85
1713011342,80,95,95,90,83,85
1713011344,68,75,85,85,82,85
1713011345,92,75,85,83,89,85
1713011346,66,95,75,75,71,75
1713011347,76,95,75,78,91,75
1713011348,89,85,75,85,94,85
1713011349,60,65,85,71,80,85
1713011350,66,85,85,69,82,85
1713011351,67,75,85,85,75,85
1713011352,73,95,75,72,55,65
1713011353,93,95,75,91,95,85
1713011401,84,75,85,79,93,75
1713011402,87,95,95,89,97,85
1713011403,92,95,85,87,72,70
1713011404,79,75,75,77,85,95
1713011405,91,75,85,86,88,95
1713011406,81,95,95,82,92,65
1713011407,71,75,85,79,79,80
1713011408,84,95,75,91,91,85
1713011409,85,85,95,79,80,85
1713011410,97,75,85,90,93,85
1713011411,68,95,95,78,74,95
1713011412,78,85,85,62,81,95
1713011413,47,75,65,79,65,75
1713011414,62,75,95,81,71,85
1713011415,69,85,75,85,75,85
1713011416,84,95,95,80,90,85
1713011417,72,95,85,92,85,85
1713011418,79,95,85,81,92,65
1713011419,92,95,95,87,89,75
1713011420,76,75,75,83,80,85
1713011421,77,85,85,87,73,85
1713011422,76,85,75,65,81,85
1713011423,61,65,75,74,73,59
1713011424,63,75,85,78,78,85
1713011425,81,75,75,80,71,85
1713011426,86,75,95,79,75,85
1713011427,69,85,95,79,88,75
1713011428,62,75,85,73,88,85
1713011429,60,65,75,68,60,75
1713011430,89,95,95,84,78,85
1713011431,66,85,95,91,78,85
1713011432,74,75,65,87,85,85
1713011433,85,75,85,90,68,85
1713011434,88,95,85,89,78,85
1713011435,85,75,85,79,75,85
1713011436,88,95,75,80,80,85
1713011437,80,95,95,87,94,85
1713011438,69,75,85,81,78,85
1713011439,67,95,95,73,89,85
1713011441,85,95,65,74,75,95
1713011442,82,75,85,87,75,85
1713011443,70,65,75,81,70,85
1713011444,83,85,65,80,51,85
1713011445,88,75,95,84,73,85
1713011446,84,85,85,79,91,65
1713011447,60,75,75,78,73,75
1713011448,75,95,85,72,86,95
1713011449,67,65,85,77,73,65
1713011450,67,75,85,63,73,85
1713011451,74,75,95,82,73,85
1713011452,67,75,85,72,73,85
1713011453,67,85,85,72,78,85
